date,hours,temperature,dew_point_temperature,humidity,wind_direction,Label
2020/7/9,12,28.6,25.2,82,230,1
2020/7/9,13,28.5,25.1,82,230,1
2020/7/9,14,28,24.8,83,220,1
2020/7/9,15,28,24.9,83,230,1
2020/7/9,16,28,25,84,230,1
2020/7/9,17,27.6,24.7,84,230,1
2020/7/9,18,27.2,24.5,85,230,1
2020/7/9,19,27.1,24.6,86,240,1
2020/7/9,20,27,24.5,86,240,1
2020/7/9,21,27,24.6,87,230,1
2020/7/9,22,26.8,24.5,87,230,1
2020/7/9,23,26.8,24.6,88,230,1
2020/7/9,24,26.7,24.5,88,220,1
2020/7/10,1,26.7,24.4,87,230,1
2020/7/10,2,26.6,24.3,87,230,1
2020/7/10,3,26.5,24.2,87,240,1
2020/7/10,4,26.4,24.2,88,230,1
2020/7/10,5,26.3,24.2,88,230,1
2020/7/10,6,26.4,24.2,88,230,1
2020/7/10,7,26.8,24.5,87,230,1
2020/7/10,8,27.3,24.6,85,230,1
2020/7/10,9,27.9,25,84,220,1
2020/7/10,10,28.8,25.4,82,230,1
2020/7/10,11,30.5,25.9,77,220,1
2020/7/10,12,30.9,25.9,75,230,1
2020/7/10,13,32.7,26.4,70,220,1
2020/7/10,14,30.9,25.6,73,210,1
2020/7/10,15,30.1,25.3,76,210,1
2020/7/10,16,29.5,25.2,78,230,1
2020/7/10,17,28.7,25,80,220,1
2020/7/10,18,28,24.8,83,220,1
2020/7/10,19,27.2,24.5,85,230,1
2020/7/10,20,27,24.5,86,230,1
2020/7/10,21,26.8,24.5,87,240,1
2020/7/10,22,26.6,24.4,88,240,1
2020/7/10,23,26.5,24.4,88,230,1
2020/7/10,24,26.5,24.4,88,240,1
2020/7/11,1,26.4,24.4,89,240,1
2020/7/11,2,26.5,24.6,89,240,1
2020/7/11,3,26.6,24.8,90,240,1
2020/7/11,4,26.4,24.7,90,240,0
2020/7/11,5,26.2,24.4,90,240,0
2020/7/11,6,26.1,24.4,90,230,0
2020/7/11,7,26.4,25.1,93,200,1
2020/7/11,8,26.9,25,89,180,1
2020/7/11,9,27.8,25,85,190,1
2020/7/11,10,30.1,26,79,200,1
2020/7/11,11,32.1,26.8,74,220,1
2020/7/11,12,33.1,26.8,70,210,1
2020/7/11,13,33.5,27.2,70,210,1
2020/7/11,14,32.9,26.6,70,200,1
2020/7/11,15,31.5,26.1,73,200,1
2020/7/11,16,31.6,26.4,74,210,1
2020/7/11,17,31.5,26.4,74,210,1
2020/7/11,18,29.8,25.8,79,210,1
2020/7/11,19,27.9,25.1,85,210,1
2020/7/11,20,27.8,25.1,85,250,1
2020/7/11,21,27.3,25.1,88,240,1
2020/7/11,22,27.3,25.1,88,240,1
2020/7/11,23,27.3,25.3,89,240,1
2020/7/11,24,27.4,25.4,89,240,1
2020/7/12,1,27,25.1,89,240,0
2020/7/12,2,26.8,25,90,240,0
2020/7/12,3,26.5,24.8,90,230,0
2020/7/12,4,26.4,24.7,90,230,0
2020/7/12,5,26.5,24.9,91,230,0
2020/7/12,6,26.8,25.1,90,230,1
2020/7/12,7,27.3,26,93,220,1
2020/7/12,8,28.3,26,87,190,1
2020/7/12,9,30,26.4,81,200,1
2020/7/12,10,30,26.2,80,190,1
2020/7/12,11,30,25.9,79,190,1
2020/7/12,12,33,27.1,71,200,1
2020/7/12,13,34.3,27.5,68,210,1
2020/7/12,14,32,26.7,74,200,1
2020/7/12,15,33.9,27,67,210,1
2020/7/12,16,32.6,26.8,72,210,1
2020/7/12,17,32,26.6,73,220,1
2020/7/12,18,29.6,25.7,80,210,1
2020/7/12,19,28.2,25,83,220,1
2020/7/12,20,27.7,24.9,85,220,1
2020/7/12,21,27.5,25.1,87,230,1
2020/7/12,22,27.5,25.1,87,240,1
2020/7/12,23,27.2,25,88,240,1
2020/7/12,24,27.2,25.1,88,230,1
2020/7/13,1,26.9,24.7,88,230,1
2020/7/13,2,26.9,24.7,88,240,1
2020/7/13,3,26.8,24.6,88,260,1
2020/7/13,4,26.6,24.5,88,240,1
2020/7/13,5,26.6,24.5,88,240,1
2020/7/13,6,27,24.8,88,270,1
2020/7/13,7,27.9,24.9,84,250,1
2020/7/13,8,29.5,25.7,80,190,1
2020/7/13,9,31.6,26.5,74,210,1
2020/7/13,10,30.2,25.6,76,190,1
2020/7/13,11,30.9,25.9,75,190,1
2020/7/13,12,33.6,26.8,68,220,1
2020/7/13,13,33.8,26.8,67,230,1
2020/7/13,14,34.2,27,66,220,1
2020/7/13,15,33.5,26.5,67,220,1
2020/7/13,16,30.9,25.6,73,200,1
2020/7/13,17,31.5,25.8,72,220,1
2020/7/13,18,29.7,25,76,230,1
2020/7/13,19,28.1,24.5,81,230,1
2020/7/13,20,27.6,24.4,83,220,1
2020/7/13,21,27.5,24.4,83,230,1
2020/7/13,22,27.4,24.7,85,200,1
2020/7/13,23,27.3,24.8,86,170,1
2020/7/13,24,27,24.3,85,190,1
2020/7/14,1,26.8,24.4,87,180,1
2020/7/14,2,26.6,24.3,87,210,1
2020/7/14,3,26.5,24.1,87,200,1
2020/7/14,4,26.2,23.9,87,190,1
2020/7/14,5,26.2,24,88,230,1
2020/7/14,6,26,23.9,88,70,1
2020/7/14,7,28.5,24.9,81,80,1
2020/7/14,8,31,25.7,73,70,1
2020/7/14,9,30.3,25.9,77,220,1
2020/7/14,10,30.2,26.1,79,230,1
2020/7/14,11,33.7,26.6,67,200,1
2020/7/14,12,36,26.3,58,120,1
2020/7/14,13,34.8,26.8,63,130,1
2020/7/14,14,33.4,26.4,67,140,1
2020/7/14,15,32,26.2,72,160,1
2020/7/14,16,32.1,26,70,160,1
2020/7/14,17,30.2,25.8,77,180,1
2020/7/14,18,29.8,25.2,76,130,1
2020/7/14,19,28.5,24.9,81,100,1
2020/7/14,20,28.1,24.9,83,150,1
2020/7/14,21,27.7,25.1,86,150,1
2020/7/14,22,27.5,25.1,87,0,1
2020/7/14,23,27,24.9,88,80,1
2020/7/14,24,27,24.9,88,80,1
2020/7/15,1,26.9,24.8,88,80,1
2020/7/15,2,26.7,24.7,89,50,1
2020/7/15,3,26.7,24.8,89,20,1
2020/7/15,4,26.8,24.9,89,50,1
2020/7/15,5,26.8,24.9,89,120,1
2020/7/15,6,26.8,24.8,89,140,1
2020/7/15,7,27.4,25.5,89,140,1
2020/7/15,8,29.5,25.9,81,110,1
2020/7/15,9,31.8,26.2,72,120,1
2020/7/15,10,34.2,25.8,62,90,1
2020/7/15,11,33.4,26,65,150,1
2020/7/15,12,33.5,25.4,63,180,1
2020/7/15,13,33.3,26.3,67,190,1
2020/7/15,14,33.4,26.6,68,140,1
2020/7/15,15,31.6,26.3,74,160,1
2020/7/15,16,31.2,26.2,75,200,1
2020/7/15,17,29.1,25.2,80,190,1
2020/7/15,18,28.9,25.5,82,230,1
2020/7/15,19,28,25.2,85,260,1
2020/7/15,20,25.6,22.8,85,280,1
2020/7/15,21,25.5,23.4,88,30,1
2020/7/15,22,26.4,24.2,88,360,1
2020/7/15,23,26.6,24.3,87,250,1
2020/7/15,24,26.7,24.7,89,250,1
2020/7/16,1,26.9,24.4,86,250,1
2020/7/16,2,27.1,24.1,84,280,1
2020/7/16,3,27.2,24,83,290,1
2020/7/16,4,26.9,24.4,86,250,1
2020/7/16,5,26.9,24.5,87,250,1
2020/7/16,6,26.8,24.7,88,250,1
2020/7/16,7,27.2,25.4,90,250,1
2020/7/16,8,28.6,26.1,86,240,1
2020/7/16,9,29.6,26.4,83,240,1
2020/7/16,10,31.3,26.9,78,240,1
2020/7/16,11,32.6,27.4,74,240,1
2020/7/16,12,32.9,27.3,73,230,1
2020/7/16,13,33.4,27.3,71,230,1
2020/7/16,14,32.8,27,72,240,1
2020/7/16,15,32.3,26.8,73,230,1
2020/7/16,16,32.6,26.8,72,230,1
2020/7/16,17,30.3,25.8,77,230,1
2020/7/16,18,28.7,25.3,82,230,1
2020/7/16,19,27.8,25,85,220,1
2020/7/16,20,27.6,25,86,230,1
2020/7/16,21,27.4,25,87,220,1
2020/7/16,22,27.1,24.8,87,240,1
2020/7/16,23,27.1,24.8,87,240,1
2020/7/16,24,27.1,25.1,89,240,1
2020/7/17,1,26.9,24.8,88,240,1
2020/7/17,2,26.8,24.7,88,240,1
2020/7/17,3,26.6,24.6,89,240,1
2020/7/17,4,26.6,24.7,89,240,1
2020/7/17,5,26.6,24.6,89,240,1
2020/7/17,6,26.7,24.8,89,240,1
2020/7/17,7,27.1,25.1,89,230,1
2020/7/17,8,28.4,25.6,85,240,1
2020/7/17,9,29.8,26,80,240,1
2020/7/17,10,31.6,26.6,75,240,1
2020/7/17,11,32.3,26.7,72,220,1
2020/7/17,12,32.9,26.8,70,230,1
2020/7/17,13,32.4,26.5,71,240,1
2020/7/17,14,33.1,26.9,70,230,1
2020/7/17,15,33.1,27,70,230,1
2020/7/17,16,31.9,26.3,72,220,1
2020/7/17,17,30.2,25.5,76,220,1
2020/7/17,18,28.5,24.9,81,220,1
2020/7/17,19,27.6,24.5,83,210,1
2020/7/17,20,27.3,24.5,85,220,1
2020/7/17,21,27,24.4,86,240,1
2020/7/17,22,27.1,24.6,86,240,1
2020/7/17,23,26.9,24.6,87,240,1
2020/7/17,24,27,24.6,87,240,1
2020/7/18,1,27.2,24.6,86,240,1
2020/7/18,2,27.1,24.6,86,240,1
2020/7/18,3,26.9,24.5,87,250,1
2020/7/18,4,26.8,24.5,87,250,1
2020/7/18,5,26.9,24.5,87,250,1
2020/7/18,6,27,24.8,88,250,1
2020/7/18,7,27.4,25,87,240,1
2020/7/18,8,28.7,25.5,83,240,1
2020/7/18,9,29.3,25.7,81,240,1
2020/7/18,10,31.1,26.2,75,230,1
2020/7/18,11,30.9,25.9,75,210,1
2020/7/18,12,32.5,26.6,71,220,1
2020/7/18,13,32.5,26.4,70,230,1
2020/7/18,14,31.4,26.5,75,220,1
2020/7/18,15,33,26.9,70,220,1
2020/7/18,16,31.3,26.3,75,220,1
2020/7/18,17,31.1,26,74,230,1
2020/7/18,18,28.9,25.2,80,220,1
2020/7/18,19,27.5,24.7,85,230,1
2020/7/18,20,27.2,24.7,86,220,1
2020/7/18,21,26.8,24.5,87,220,1
2020/7/18,22,26.6,24.3,87,240,1
2020/7/18,23,26.5,24.2,87,230,1
2020/7/18,24,26.6,24.3,87,240,1
2020/7/19,1,26.5,24.3,88,230,1
2020/7/19,2,26.5,24.3,88,240,1
2020/7/19,3,26.5,24.5,89,240,1
2020/7/19,4,26.3,24.1,88,240,1
2020/7/19,5,26.4,24.4,89,230,1
2020/7/19,6,26.4,24.4,89,220,1
2020/7/19,7,27.1,24.9,88,210,1
2020/7/19,8,28.5,25.4,83,230,1
2020/7/19,9,29.1,25.4,81,240,1
2020/7/19,10,31.4,26.6,76,210,1
2020/7/19,11,29.2,25.7,81,190,1
2020/7/19,12,31.1,26.3,76,200,1
2020/7/19,13,31.8,26.4,73,200,1
2020/7/19,14,33.8,27.2,69,220,1
2020/7/19,15,31.1,26.3,76,200,1
2020/7/19,16,32.2,26.5,72,210,1
2020/7/19,17,30.9,26.1,76,210,1
2020/7/19,18,29.7,25.6,79,210,1
2020/7/19,19,28.1,25.1,84,220,1
2020/7/19,20,27.6,25,86,210,1
2020/7/19,21,27.3,24.7,86,230,1
2020/7/19,22,26.8,24.4,87,220,1
2020/7/19,23,26.7,24.4,87,230,1
2020/7/19,24,26.7,24.5,88,240,1
2020/7/20,1,26.7,24.5,88,240,1
2020/7/20,2,26.7,24.5,88,230,1
2020/7/20,3,26.6,24.6,89,230,1
2020/7/20,4,26.6,24.6,89,230,1
2020/7/20,5,26.8,24.6,88,240,1
2020/7/20,6,26.8,24.9,89,220,1
2020/7/20,7,27.6,25.4,88,220,1
2020/7/20,8,28.5,25.6,84,200,1
2020/7/20,9,29.2,25.7,81,200,1
2020/7/20,10,31.4,26.4,75,240,1
2020/7/20,11,32.2,26.5,72,220,1
2020/7/20,12,33.5,26.7,68,210,1
2020/7/20,13,31.5,26.2,74,190,1
2020/7/20,14,31.2,26.2,75,200,1
2020/7/20,15,31.7,26.5,74,210,1
2020/7/20,16,31.7,26.5,74,220,1
2020/7/20,17,30.2,25.9,78,210,1
2020/7/20,18,28.8,25.2,81,210,1
2020/7/20,19,28,24.9,83,210,1
2020/7/20,20,27.4,24.7,85,200,1
2020/7/20,21,27.3,24.7,86,200,1
2020/7/20,22,27,24.6,87,190,1
2020/7/20,23,26.9,24.5,87,230,1
2020/7/20,24,26.8,24.4,87,240,1
2020/7/21,1,26.6,24.3,87,240,1
2020/7/21,2,26.6,24.3,87,240,1
2020/7/21,3,27.1,24.7,87,230,1
2020/7/21,4,27,24.6,87,240,1
2020/7/21,5,26.9,24.6,87,240,1
2020/7/21,6,26.9,24.7,88,240,1
2020/7/21,7,27.8,25.2,86,230,1
2020/7/21,8,28.5,25.5,84,190,1
2020/7/21,9,30.6,26.3,78,210,1
2020/7/21,10,31.6,26.4,74,210,1
2020/7/21,11,30.4,25.7,76,190,1
2020/7/21,12,34,26.4,65,220,1
2020/7/21,13,33.3,25.8,65,220,1
2020/7/21,14,33.8,26.1,64,200,1
2020/7/21,15,33.7,26.2,65,210,1
2020/7/21,16,30.9,25.5,73,190,1
2020/7/21,17,31.2,25.1,70,200,1
2020/7/21,18,30.2,25,74,210,1
2020/7/21,19,28.3,24.3,79,200,1
2020/7/21,20,27.9,24.5,82,220,1
2020/7/21,21,27.6,24.5,83,220,1
2020/7/21,22,27.2,24.4,85,230,1
2020/7/21,23,27,24.3,85,240,1
2020/7/21,24,27,24.3,85,240,1
2020/7/22,1,27,24.3,85,240,1
2020/7/22,2,26.7,24.3,87,240,1
2020/7/22,3,26.8,24.3,86,0,1
2020/7/22,4,26.6,24.3,87,170,1
2020/7/22,5,26.6,24.4,88,180,1
2020/7/22,6,27,24.7,87,260,1
2020/7/22,7,28.1,25.3,85,210,1
2020/7/22,8,29.3,25.6,81,230,1
2020/7/22,9,29.7,25.5,78,230,1
2020/7/22,10,31.8,25.2,68,230,1
2020/7/22,11,31.8,25.4,69,240,1
2020/7/22,12,34,26.1,64,220,1
2020/7/22,13,34.8,26.7,63,210,1
2020/7/22,14,34.9,26.9,63,210,1
2020/7/22,15,32.8,26.3,69,200,1
2020/7/22,16,31.5,25.9,72,190,1
2020/7/22,17,31.6,26.1,73,200,1
2020/7/22,18,29.9,25.8,79,190,1
2020/7/22,19,28.9,25.4,81,210,1
2020/7/22,20,28.4,25.4,84,220,1
2020/7/22,21,28,25.2,85,230,1
2020/7/22,22,27.8,25.2,86,240,1
2020/7/22,23,27.6,25,86,240,1
2020/7/22,24,27.4,24.8,86,240,1
2020/7/23,1,27.6,24.9,85,240,1
2020/7/23,2,27.5,24.8,85,250,1
2020/7/23,3,27.7,24.8,84,250,1
2020/7/23,4,27.6,25,86,250,1
2020/7/23,5,27.5,24.9,86,280,1
2020/7/23,6,27.5,24.9,86,220,1
2020/7/23,7,28.6,25.2,82,230,1
2020/7/23,8,29.5,25.8,81,220,1
2020/7/23,9,31.5,26.4,74,190,1
2020/7/23,10,33.1,27.1,71,210,1
2020/7/23,11,34.9,27.5,66,220,1
2020/7/23,12,33.1,26.8,70,220,1
2020/7/23,13,31.8,26.6,74,190,1
2020/7/23,14,32,26.2,72,190,1
2020/7/23,15,31.3,26.5,76,180,1
2020/7/23,16,31.8,26.4,73,200,1
2020/7/23,17,32.1,26.3,72,210,1
2020/7/23,18,30.4,25.8,77,210,1
2020/7/23,19,28.6,25.2,82,220,1
2020/7/23,20,28,25,84,220,1
2020/7/23,21,27.8,25,85,240,1
2020/7/23,22,27.7,24.9,85,240,1
2020/7/23,23,27.5,24.7,85,230,1
2020/7/23,24,27.3,24.7,86,230,1
2020/7/24,1,27,24.6,87,240,1
2020/7/24,2,26.7,24.5,88,240,1
2020/7/24,3,26.6,24.4,88,230,1
2020/7/24,4,26.8,24.8,89,230,1
2020/7/24,5,26.9,24.9,89,230,0
2020/7/24,6,26.9,25.1,90,240,0
2020/7/24,7,27.4,25.5,89,230,1
2020/7/24,8,29.3,26.3,84,240,1
2020/7/24,9,31.1,26.8,78,220,1
2020/7/24,10,30,26.2,80,190,1
2020/7/24,11,30.5,26.1,77,200,1
2020/7/24,12,30.5,25.9,77,190,1
2020/7/24,13,33.6,26.5,67,210,1
2020/7/24,14,34.1,26.3,64,220,1
2020/7/24,15,32.8,25.7,66,210,1
2020/7/24,16,30.1,24.7,73,190,1
2020/7/24,17,30.4,24.3,70,200,1
2020/7/24,18,29.2,24.3,75,220,1
2020/7/24,19,27.8,24,80,220,1
2020/7/24,20,27.6,24.3,82,230,1
2020/7/24,21,27.4,24.4,84,230,1
2020/7/24,22,27.3,24.5,85,230,1
2020/7/24,23,26.9,24.4,86,210,1
2020/7/24,24,26.9,24.6,87,220,1
2020/7/25,1,26.7,24.4,87,230,1
2020/7/25,2,26.6,24.4,88,200,1
2020/7/25,3,26.5,24.4,88,220,1
2020/7/25,4,26.4,24.3,88,220,1
2020/7/25,5,26.6,24.5,88,240,1
2020/7/25,6,26.8,24.7,88,240,1
2020/7/25,7,27.5,25.2,87,240,1
2020/7/25,8,29.5,25.8,81,230,1
2020/7/25,9,28.9,25.4,81,200,1
2020/7/25,10,28.9,25.5,82,200,1
2020/7/25,11,28.2,25.1,83,190,1
2020/7/25,12,28.7,25.1,81,170,1
2020/7/25,13,31,25.9,74,210,1
2020/7/25,14,29.9,25.5,77,220,1
2020/7/25,15,29.1,25.3,80,200,1
2020/7/25,16,28.5,24.9,81,160,1
2020/7/25,17,28,25.1,84,180,1
2020/7/25,18,27.5,24.8,85,180,1
2020/7/25,19,27.1,24.7,87,190,1
2020/7/25,20,27,24.7,87,200,1
2020/7/25,21,27,24.8,88,190,1
2020/7/25,22,27,25,89,240,1
2020/7/25,23,26.9,24.9,89,190,1
2020/7/25,24,26.9,25.1,90,190,1
2020/7/26,1,26.8,24.9,89,180,1
2020/7/26,2,26.8,24.9,89,180,1
2020/7/26,3,27,25.1,89,210,1
2020/7/26,4,26.5,24.7,90,230,0
2020/7/26,5,26.5,24.9,91,220,0
2020/7/26,6,26.6,25,91,240,0
2020/7/26,7,26.9,25.4,92,230,0
2020/7/26,8,27.8,25.5,87,230,1
2020/7/26,9,28.7,25.6,83,200,1
2020/7/26,10,32.3,27,74,210,1
2020/7/26,11,30.7,25.8,75,200,1
2020/7/26,12,32,26.3,72,200,1
2020/7/26,13,34.4,26.6,64,220,1
2020/7/26,14,33.4,26.4,67,220,1
2020/7/26,15,32.5,26.1,69,220,1
2020/7/26,16,30.7,25.4,73,210,1
2020/7/26,17,28.2,24.7,81,190,1
2020/7/26,18,28,24.8,83,200,1
2020/7/26,19,27.7,24.8,84,210,1
2020/7/26,20,27.2,24.7,86,180,1
2020/7/26,21,27.1,24.6,86,200,1
2020/7/26,22,26.9,24.7,88,200,1
2020/7/26,23,26.8,24.5,87,230,1
2020/7/26,24,26.7,24.6,88,220,1
2020/7/27,1,26.7,24.7,89,210,1
2020/7/27,2,26.9,24.8,88,230,1
2020/7/27,3,26.4,24.6,90,200,0
2020/7/27,4,26.3,24.6,90,220,0
2020/7/27,5,26,24.3,90,200,0
2020/7/27,6,26.3,24.7,91,230,0
2020/7/27,7,26.7,25,90,230,1
2020/7/27,8,28.3,25.7,86,230,1
2020/7/27,9,29.6,26.2,82,210,1
2020/7/27,10,31.2,26.5,76,220,1
2020/7/27,11,30.8,26.1,76,200,1
2020/7/27,12,32.7,26.9,72,210,1
2020/7/27,13,31.6,26.2,73,200,1
2020/7/27,14,30.7,26,76,190,1
2020/7/27,15,31.4,26.3,74,180,1
2020/7/27,16,30.3,26,78,180,1
2020/7/27,17,29,25.3,80,190,1
2020/7/27,18,28.2,25.1,83,190,1
2020/7/27,19,27.6,25,86,180,1
2020/7/27,20,27.4,25,87,180,1
2020/7/27,21,27.5,25,86,180,1
2020/7/27,22,27.4,25,87,190,1
2020/7/27,23,27.3,25,87,200,1
2020/7/27,24,27.2,24.9,87,240,1
2020/7/28,1,26.8,24.7,88,240,1
2020/7/28,2,26.4,24.5,89,210,1
2020/7/28,3,26.7,24.8,89,230,1
2020/7/28,4,26.5,24.7,90,190,1
2020/7/28,5,26.7,24.9,90,190,1
2020/7/28,6,26.6,25,91,220,0
2020/7/28,7,26.8,25.1,90,230,1
2020/7/28,8,27.3,25.3,89,180,1
2020/7/28,9,28.9,25.8,83,180,1
2020/7/28,10,29.4,26,82,180,1
2020/7/28,11,30.7,26.3,77,190,1
2020/7/28,12,32,26.7,74,160,1
2020/7/28,13,32.3,26.8,73,160,1
2020/7/28,14,33.7,26.9,68,170,1
2020/7/28,15,31,26.3,76,190,1
2020/7/28,16,30.4,26.3,79,190,1
2020/7/28,17,30.8,26.4,77,180,1
2020/7/28,18,29.9,26.1,80,170,1
2020/7/28,19,28.2,25.5,85,180,1
2020/7/28,20,28,25.5,86,160,1
2020/7/28,21,27.8,25.3,86,150,1
2020/7/28,22,27.7,25.4,87,180,1
2020/7/28,23,27.6,25.5,88,240,1
2020/7/28,24,27.4,25.2,88,240,1
2020/7/29,1,27.2,25,88,230,1
2020/7/29,2,26.8,24.6,88,140,1
2020/7/29,3,26.5,24.5,89,120,1
2020/7/29,4,26.8,24.8,89,190,1
2020/7/29,5,26.9,25.1,90,260,1
2020/7/29,6,27.1,23.4,80,290,1
2020/7/29,7,28.3,23.8,77,330,1
2020/7/29,8,30.5,25.4,74,20,1
2020/7/29,9,33.1,24.8,62,80,1
2020/7/29,10,35.1,25.5,58,100,1
2020/7/29,11,34.5,26.8,64,130,1
2020/7/29,12,35.1,25.6,58,120,1
2020/7/29,13,36.3,25.5,54,110,1
2020/7/29,14,34.3,25.8,61,100,1
2020/7/29,15,34.4,25.5,60,100,1
2020/7/29,16,32.9,25.2,64,120,1
2020/7/29,17,30.7,25.8,75,160,1
2020/7/29,18,29,25.1,80,180,1
2020/7/29,19,28.5,25.1,82,190,1
2020/7/29,20,28.3,25.1,83,220,1
2020/7/29,21,28.1,24.8,82,160,1
2020/7/29,22,27.8,24.7,83,140,1
2020/7/29,23,28.1,24.9,83,300,1
2020/7/29,24,28.2,25.1,83,310,1
2020/7/30,1,27.7,24.9,85,360,1
2020/7/30,2,27.8,25,85,310,1
2020/7/30,3,27.7,24.6,83,310,1
2020/7/30,4,28,24.4,81,330,1
2020/7/30,5,27.9,24.3,81,350,1
2020/7/30,6,28.1,24.6,81,340,1
2020/7/30,7,28.6,24.9,80,360,1
2020/7/30,8,30.8,25,71,10,1
2020/7/30,9,32.8,25,64,60,1
2020/7/30,10,34.3,25.4,60,50,1
2020/7/30,11,35.9,25.5,55,60,1
2020/7/30,12,36.7,25.2,52,70,1
2020/7/30,13,36.4,25.5,54,80,1
2020/7/30,14,35,25.4,58,80,1
2020/7/30,15,34,25.9,63,90,1
2020/7/30,16,32.2,25.5,68,90,1
2020/7/30,17,30,25,75,90,1
2020/7/30,18,29.7,24.8,75,80,1
2020/7/30,19,29.8,24.5,73,70,1
2020/7/30,20,29.9,24.2,72,70,1
2020/7/30,21,29.9,24,71,70,1
2020/7/30,22,29.4,24.1,73,70,1
2020/7/30,23,29.2,24,74,60,1
2020/7/30,24,29.2,23.8,73,50,1
2020/7/31,1,29.3,23.5,71,60,1
2020/7/31,2,28.7,23.6,74,40,1
2020/7/31,3,28.3,23.6,76,30,1
2020/7/31,4,28.5,22.8,71,30,1
2020/7/31,5,28.1,22.9,73,40,1
2020/7/31,6,28,22.8,73,60,1
2020/7/31,7,29.7,23.5,69,20,1
2020/7/31,8,31.5,24.1,65,20,1
2020/7/31,9,33.6,24.5,59,40,1
2020/7/31,10,33.8,24.2,57,30,1
2020/7/31,11,32.4,26,69,170,1
2020/7/31,12,36.1,26.8,59,80,1
2020/7/31,13,36.1,27.1,60,100,1
2020/7/31,14,34.7,26.3,62,90,1
2020/7/31,15,33.9,26.2,64,100,1
2020/7/31,16,31.9,25.7,70,90,1
2020/7/31,17,32.9,26,67,90,1
2020/7/31,18,30.2,25.4,76,170,1
2020/7/31,19,28.7,24.8,80,90,1
2020/7/31,20,28.1,24.8,82,100,1
2020/7/31,21,28.3,25.1,83,0,1
2020/7/31,22,28,25.2,85,210,1
2020/7/31,23,28,25.3,85,0,1
2020/7/31,24,28,25.2,85,0,1
2020/8/1,1,27.7,25,85,0,1
2020/8/1,2,28,24.9,83,0,1
2020/8/1,3,27.5,25,86,10,1
2020/8/1,4,27.7,25.1,86,0,1
2020/8/1,5,27.5,25,86,40,1
2020/8/1,6,27.8,25.1,85,0,1
2020/8/1,7,28.7,25.8,84,0,1
2020/8/1,8,30.7,26.3,77,10,1
2020/8/1,9,32.2,26.3,71,360,1
2020/8/1,10,31.4,26.5,75,170,1
2020/8/1,11,35,26.7,62,120,1
2020/8/1,12,36.1,26.3,57,140,1
2020/8/1,13,34.8,26.1,61,120,1
2020/8/1,14,33.4,26.6,68,160,1
2020/8/1,15,31.7,26.3,73,150,1
2020/8/1,16,30.4,26,77,190,1
2020/8/1,17,30.7,25.9,76,180,1
2020/8/1,18,30.1,25.2,75,220,1
2020/8/1,19,28.2,23.6,76,230,1
2020/8/1,20,28,24.1,79,160,1
2020/8/1,21,28,24.6,82,190,1
2020/8/1,22,27.7,24.7,84,250,1
2020/8/1,23,27.4,24.4,84,280,1
2020/8/1,24,27,24,84,330,1
2020/8/2,1,27.5,24.1,82,0,1
2020/8/2,2,27.3,24.4,84,250,1
2020/8/2,3,27.1,23.8,82,320,1
2020/8/2,4,26.7,23.8,84,10,1
2020/8/2,5,26.7,24,85,40,1
2020/8/2,6,26.9,24.2,85,50,1
2020/8/2,7,29,24.7,78,60,1
2020/8/2,8,31,25.5,73,20,1
2020/8/2,9,31.4,24.3,66,30,1
2020/8/2,10,31.9,26.1,72,230,1
2020/8/2,11,33.6,24.9,61,200,1
2020/8/2,12,33.1,25.8,66,150,1
2020/8/2,13,34.2,25.6,61,160,1
2020/8/2,14,30.9,24.9,70,190,1
2020/8/2,15,31.8,25.3,69,190,1
2020/8/2,16,30.7,24.7,70,190,1
2020/8/2,17,30.9,24.8,70,200,1
2020/8/2,18,30.7,24.4,69,220,1
2020/8/2,19,28.4,23.8,76,210,1
2020/8/2,20,27.8,23.8,79,180,1
2020/8/2,21,27.6,23.9,80,130,1
2020/8/2,22,27.7,24.2,81,190,1
2020/8/2,23,27.7,24.5,83,250,1
2020/8/2,24,27.7,24.6,83,270,1
2020/8/3,1,27.7,24.1,81,310,1
2020/8/3,2,27.6,24,81,300,1
2020/8/3,3,27.6,24.3,82,320,1
2020/8/3,4,27.2,24.2,84,360,1
2020/8/3,5,27.4,24.2,83,330,1
2020/8/3,6,27.8,24.4,82,300,1
2020/8/3,7,28.7,24.8,80,270,1
2020/8/3,8,28.9,24.9,79,270,1
2020/8/3,9,30.9,24.6,69,60,1
2020/8/3,10,31.4,24.6,67,60,1
2020/8/3,11,29.3,23.9,73,80,1
2020/8/3,12,30.1,23.1,66,90,1
2020/8/3,13,31.3,23.9,65,90,1
2020/8/3,14,30.4,24,69,110,1
2020/8/3,15,31.2,23.9,65,100,1
2020/8/3,16,31.9,25,67,90,1
2020/8/3,17,31.1,25.3,71,120,1
2020/8/3,18,28.9,24.9,79,130,1
2020/8/3,19,27.9,24.4,81,130,1
2020/8/3,20,27.5,24.2,82,160,1
2020/8/3,21,27.5,24.4,83,160,1
2020/8/3,22,27.4,24.7,85,200,1
2020/8/3,23,27.5,24.7,85,240,1
2020/8/3,24,27.1,24.3,85,240,1
2020/8/4,1,27.1,24.3,85,250,1
2020/8/4,2,27.3,24.4,84,250,1
2020/8/4,3,27,24.4,86,250,1
2020/8/4,4,26.9,24.2,85,250,1
2020/8/4,5,26.9,24.3,86,240,1
2020/8/4,6,27.2,24.7,86,250,1
